raw_sha256,batch_id,batch_index,source,family_label_status,exclusion_reason,vt_consensus_family,raw_size_bytes,file_magic,sha256_verified,defender_status,defender_name,tool_hint_family,hint_sources,sigcheck_status,diec_status,capa_status,floss_status,strings_status,diec_summary,capa_summary,strings_summary,tool_errors,candidate_status,error
5ed857da117374ac239da092ee41c792f79f47125527963b5f08c8d3671a9a92,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,1958400,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 1958400 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 ] ],,!This program cannot be run in DOS mode. Wpi Wpi/ h 6 ihX; yzihTlzih0 p ih aQ f; !/fSVW hHfzihhwF k[ra+ %= ak-4fm2B) h VzihPu 7 oz z#u SxihP ih4 Wpi Wpi/ CryptGenRandom ADVAPI32.dll z P;xs]E h VzihPu W8h 8 ih SxihP ih4 t SS9] u UQPXY]Y[ PPPPPPPP PPPPPPPP tCHt(Ht ;Xhi 6 h E\Z h[_i TB.phAiiaA; D0 @hi YHh0 \8F );q0B1Na; uPhizV + @249#UV z P9fLhizgth Th iQ [i u fQ M@ @pxB2mf4-ka OS8h4IPh y5IE2O8i OmCVl+Hi ik8Ai [xh !8Lc hpV IHXigUFig D sk ih -Kernel32.dll FileTimeToSystemTime FaNretupmoCteGmeW ole32.dll CoCreateInstance Kernel32.dll TlacoLteGime %s %s%s --splash vector T too long kernel32.dll IsWow64Process RegOpenKeyTransactedW Advapi32.dll string too long invalid string position eg et alue x %s AAA %s CreateProcessW PathAddExtensionW Shlwapi.dll ntdll.dll NoRemove ForceRemove 0123456789ABCDE,,no_hint,
91ff5fa3ee1f0adbdba47ef1db3c751c64f57fb40bb84e4685c4fcbf2e766dfc,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,436403,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 436403 values : [ info : name : Unknown string : Unknown: Unknown type : Unknown version : ] ],,.imports Information Couldn t open the file! [File] [Sub-Dir] GetModuleHandleA HeapCreate HeapDestroy ExitProcess GetCurrentThreadId GetTickCount HeapAlloc HeapFree WriteFile CloseHandle CreateFileA GetFileSize ReadFile SetFilePointer InitializeCriticalSection GetModuleFileNameA GetCurrentProcess DuplicateHandle CreatePipe GetStdHandle CreateProcessA WaitForSingleObject EnterCriticalSection LeaveCriticalSection GetCurrentProcessId GetDriveTypeA FindFirstFileA FindClose GetFileAttributesA CreateDirectoryA GetLastError FindNextFileA SetFileAttributesA HeapReAlloc InitCommonControls _stricmp _strnicmp CoInitialize ShellExecuteExA MessageBoxA GetWindowThreadProcessId IsWindowVisible IsWindowEnabled GetForegroundWindow EnableWindow EnumWindows l( 8G 25 !Information Couldn t open the :/ p visua1,,no_hint,
818153c1692c8eb58fcb3a0e9095933f40f62ee2344884b0747988f84c41e169,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,5000982,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 5000982 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(6.0) type : linker version : 6.0 info : C name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(13.10.4035)[C] type : compiler version : 13.10.4035 info : name : Nullsoft Scriptable Install System string : Installer: Nullsoft Scriptable Install System(2.46) type : installer version : 2.46 info : name : Microsoft Cabinet,,!This program cannot be run in DOS mode. D (+D SSP D 0+D (P RichEdit RichEdit20A RichEd32 RichEd20 .DEFAULT\Control Panel\International Control Panel\Desktop\ResourceLocale [Rename] Software\Microsoft\Windows\CurrentVersion \Microsoft\Internet Explorer\Quick Launch DeleteFileA FindFirstFileA FindNextFileA FindClose SetFilePointer ReadFile WriteFile GetPrivateProfileStringA WritePrivateProfileStringA MultiByteToWideChar FreeLibrary GetProcAddress LoadLibraryExA GetModuleHandleA GetExitCodeProcess WaitForSingleObject GlobalAlloc GlobalFree ExpandEnvironmentStringsA lstrcmpA lstrcmpiA CloseHandle SetFileTime CompareFileTime SearchPathA GetShortPathNameA GetFullPathNameA MoveFileA SetCurrentDirectoryA GetFileAttributesA GetLastError CreateDirectoryA SetFileAttributesA GetTickCount GetFileSize ,,no_hint,
9906f38336c3786f8f76f2bbd1ce15acc92e83a06d7731546b2f4e851c1c72f0,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,71680,4D5A,True,skipped_fast_mode,,emotet,strings,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 71680 values : [ info : name : Turbo Linker string : Linker: Turbo Linker(2.25) type : linker version : 2.25 info : Enterprise name : Borland Delphi string : Compiler: Borland Delphi(6-7 or 2005)[Enterprise] type : compiler version : 6-7 or 2005 ] ],,This program must be run under Win32 Cardinal SOFTWARE\Borland\Delphi\RTL FPUMaskValue Unknown0 CursorEntry IconEntry Accelerators MessageTable Unknown13 Unknown15 kernel32.dll CreateToolhelp32Snapshot Heap32ListFirst Heap32ListNext Heap32First Heap32Next Toolhelp32ReadProcessMemory Process32First Process32Next Process32FirstW Process32NextW Thread32First Thread32Next Module32First Module32Next Module32FirstW Module32NextW GetCurrentThreadId Kernel32.dll ntdll.dll NtOpenThread InjectCode InjectData Kernel32.dll User32.dll LoadLibraryA PostMessageA Kernel32.dll User32.dll LoadLibraryA PostMessageA AG_TESTWINDOW TArrayString SendMail SendMail administrator \admin \ SendMail _desktop.ini system32 Documents and Settings System Volume Information Recycled \Program Files\ Windows NT WindowsUpdat,,supporting_hint,
8c9f82a624755b61b16c8837cfd132fc4391df5e54bf924a34554ff50c2c93e6,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,204288,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 204288 values : [ info : name : PureBasic string : Compiler: PureBasic(4.X-6.X) type : compiler version : 4.X-6.X info : name : Bat To Exe Converter string : Packer: Bat To Exe Converter type : packer version : ] ],,!This program cannot be run in DOS mode. \ TK;\ ( \ 89l u 3D H3D 3D 3D @ 3T (3T D3T 3T 3T 3P 3T 3P 3P 3T 03P03P 3W83W 3W 3S 3S 3S 13q(3q 3q 3q03q(3q 3q43q 3q 3q83q03q q 3q43q(3q 13q83q 3q 3q 3q03q 313q43q 3r83r 3r 3r 3r 3r 13q(3q 3q 3q 3q 3q 3p43p 3p 3P83P03P D h3H03H \ 03\ X3\ l X3P 3P 3P 3T L3T D3P 3T H3T @3P P(3P 3T H3P D 3A 3A ntdll.dll RtlGetVersion 2147483648 InputRequester SHELL32.DLL SHBrowseForFolderW SHGetPathFromIDListW AInvalid memory access Array bounds exceeded Debugger breakpoint reached Misaligned data access Denormal floating-point operand Division by zero (floating-point) Inexact floating-point result Invalid floating-point operation Floating-point overflow (exponent to great) Floating-point stack overflow or underflow Floating-point underflow (exponent too small) Illegal,,no_hint,
142c8ceeec55fe1cef855d73ed7568d029bc0d6b85fb1fe6ddd826225395be88,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,ambiguous,excluded_ambiguous,ambiguous,2089472,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 2089472 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 ] ],,!This program cannot be run in DOS mode. h ) ih y iJrriXrhL p yih e Jzif cv( vw2x234 ti=mUi6mUi/ Wpi Wpi/h /iV3 iE i_SwigSf .5 .sG h0Wzi H@42Yp U-Xm .D gijUgi U iU eiv ;V F sNe\11 ih\ zi5 +D vW 6 i-otiZoti q hd=zit v ihtHzi \7CwI7/2 CryptGenRandom ADVAPI32.dll ih4uzihp/H N +F h] D i7NpiF)r uTVWha E t SS9] u UQPXY]Y[ PPPPPPPP PPPPPPPP tCHt(Ht Hs hi T YThi Lh = RaL! DHhi #Xh (hhi #Hh ite ite hizu4hi Q7Z6aJ%P hwq5ihi W) ix X D. mX-U /(hi Bp5 BwU igUjigh Fg0h(xu[ F_LhO!Xh FznUiUn\iiU hi r hizo x#z hQ6E I izX0 L g@\ rXi hixmk#_H r0hSSS B0 Hhh@r9fi uD7GhRIE -Kernel32.dll FileTimeToSystemTime FaNretupmoCteGmeW ole32.dll CoCreateInstance Kernel32.dll TlacoLteGime %s %s%s --splash vector T too long kernel32.dll IsWow64Process RegOpenKeyTransactedW Advapi32.dll string too long invalid string positio,,no_hint,
46d66d05c27213b4f3912e52d2423529fe3a017472e05263221783db84098b5e,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,2089472,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 2089472 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 ] ],,!This program cannot be run in DOS mode. h ) ih y iJrriXrhL p yih e Jzif cv( vw2x234 ti=mUi6mUi/ Wpi Wpi/h /iV3 iE i_SwigSf .5 .sG h0Wzi H@42Yp U-Xm .D gijUgi U iU eiv ;V F sNe\11 ih\ zi5 +D vW 6 i-otiZoti q hd=zit v ihtHzi \7CwI7/2 CryptGenRandom ADVAPI32.dll ih4uzihp/H N +F h] D i7NpiF)r uTVWha E t SS9] u UQPXY]Y[ PPPPPPPP PPPPPPPP tCHt(Ht Hs hi T YThi Lh = RaL! DHhi #Xh (hhi #Hh ite ite hizu4hi Q7Z6aJ%P hwq5ihi W) ix X D. mX-U /(hi Bp5 BwU igUjigh Fg0h(xu[ F_LhO!Xh FznUiUn\iiU hi r hizo x#z hQ6E I izX0 L g@\ rXi hixmk#_H r0hSSS B0 Hhh@r9fi uD7GhRIE -Kernel32.dll FileTimeToSystemTime FaNretupmoCteGmeW ole32.dll CoCreateInstance Kernel32.dll TlacoLteGime %s %s%s --splash vector T too long kernel32.dll IsWow64Process RegOpenKeyTransactedW Advapi32.dll string too long invalid string positio,,no_hint,
9e660589f2f45f1886343c1efcaf3b928745ef0e424d1b85e902f0aa8f822f5d,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,7168,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 7168 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker type : linker version : info : name : .NET Framework string : Library: .NET Framework(CLR 4.0.30319) type : library version : CLR 4.0.30319 info : codeview name : Records string : Debug data: Records[codeview] type : debug data version : ] ],,!This program cannot be run in DOS mode. v4.0.30319 #Strings AVBypassOSEP_Chapter_6 get_UTF8 Module System.IO VirtualAllocExNuma mscorlib VirtualAlloc lpThreadId CreateThread nndPreferred ReadToEnd DateTime ReadLine WriteLine flAllocationType WebResponse GetResponse GuidAttribute DebuggableAttribute ComVisibleAttribute AssemblyTitleAttribute AssemblyTrademarkAttribute TargetFrameworkAttribute AssemblyFileVersionAttribute AssemblyConfigurationAttribute AssemblyDescriptionAttribute CompilationRelaxationsAttribute AssemblyProductAttribute AssemblyCopyrightAttribute AssemblyCompanyAttribute RuntimeCompatibilityAttribute AVBypassOSEP_Chapter_6.exe dwStackSize Encoding System.Runtime.Versioning ToString Substring get_Length kernel32.dll GetResponseStream OperatingSystem TimeSpan get_OSVersion Sy,,no_hint,
733bf4c142594f694f1f01f56b811a43e7094f31f0b0662fdfc1e0a0d8584b2c,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,192909,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 192909 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(6.0) type : linker version : 6.0 info : Native name : Visual Basic string : Compiler: Visual Basic(6.00.8783)[Native] type : compiler version : 6.00.8783 ] ],,!This prograY cannot be run in DOS mode. MSVBVM60.DLL I m Unicorn Adobe Photoshop CC 2018 (Windows) 2019:01:07 19:44:27 Adobe_CM \Photoshop 3.0 printOutput PstSbool Inteenum printSixteenBitbool printerNameTEXT printProofSetupObjc Proof Setup proofSetup Bltnenum builtinProof proofCMYK printOutputOptions Cptnbool Clbrbool RgsMbool CrnCbool CntCbool Lblsbool Ngtvbool EmlDbool Intrbool BckgObjc Rd doub@o Grn doub@o Bl doub@o BrdTUntF#Rlt Bld UntF#Rlt RsltUntF#Pxl@b ectorDatabool PgPsenum LeftUntF#Rlt Top UntF#Rlt Scl UntF#Prc@Y cropWhenPr ntingbool cropRectBottomlong cropRectLeftlong cropRectRightlong cropRectToplong boundsObjc Top long Leftlong Btomlong Rghtlong slicesVlLs sliceIDlong groupIDlong originenum ESliceOrigin autoGenerated Typeenum ESliceType boundsObjc Top long Leftlong Btomlong n,,no_hint,
2e5501e37a3fbf2e42292414fd0909d59afd39e50512af4283604990fd6a3653,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0007,7,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,1958408,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 1958408 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 ] ],,!This program cannot be run in DOS mode. Wpi Wpi/ h 6 ihX; yzihTlzih0 p ih aQ f; !/fSVW hHfzihhwF k[ra+ %= ak-4fm2B) h VzihPu 7 oz z#u SxihP ih4 Wpi Wpi/ CryptGenRandom ADVAPI32.dll z P;xs]E h VzihPu W8h 8 ih SxihP ih4 t SS9] u UQPXY]Y[ PPPPPPPP PPPPPPPP tCHt(Ht ;Xhi 6 h E\Z h[_i TB.phAiiaA; D0 @hi YHh0 \8F );q0B1Na; uPhizV + @249#UV z P9fLhizgth Th iQ [i u fQ M@ @pxB2mf4-ka OS8h4IPh y5IE2O8i OmCVl+Hi ik8Ai [xh !8Lc hpV IHXigUFig D sk ih -Kernel32.dll FileTimeToSystemTime FaNretupmoCteGmeW ole32.dll CoCreateInstance Kernel32.dll TlacoLteGime %s %s%s --splash vector T too long kernel32.dll IsWow64Process RegOpenKeyTransactedW Advapi32.dll string too long invalid string position eg et alue x %s AAA %s CreateProcessW PathAddExtensionW Shlwapi.dll ntdll.dll NoRemove ForceRemove 0123456789ABCDE,,no_hint,
