raw_sha256,batch_id,batch_index,source,family_label_status,exclusion_reason,vt_consensus_family,raw_size_bytes,file_magic,sha256_verified,defender_status,defender_name,tool_hint_family,hint_sources,sigcheck_status,diec_status,capa_status,floss_status,strings_status,diec_summary,capa_summary,strings_summary,tool_errors,candidate_status,error
1d7157539ebf6e9fa5e7a2366f2e3deb070e3c86c9e5d32ac8051a4e8b02fe20,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,74632,4D5A,True,skipped_fast_mode,,emotet,strings,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 74632 values : [ info : name : Turbo Linker string : Linker: Turbo Linker(2.25) type : linker version : 2.25 info : name : Borland Delphi string : Compiler: Borland Delphi type : compiler version : ] ],,This program must be run under Win32 Cardinal SOFTWARE\Borland\Delphi\RTL FPUMaskValue Unknown0 CursorEntry IconEntry Accelerators MessageTable Unknown13 Unknown15 kernel32.dll CreateToolhelp32Snapshot Heap32ListFirst Heap32ListNext Heap32First Heap32Next Toolhelp32ReadProcessMemory Process32First Process32Next Process32FirstW Process32NextW Thread32First Thread32Next Module32First Module32Next Module32FirstW Module32NextW GetCurrentThreadId Kernel32.dll ntdll.dll NtOpenThread InjectCode InjectData Kernel32.dll User32.dll LoadLibraryA PostMessageA Kernel32.dll User32.dll LoadLibraryA PostMessageA AG_TESTWINDOW TArrayString SendMail SendMail administrator \admin \ SendMail _desktop.ini system32 Documents and Settings System Volume Information Recycled \Program Files\ Windows NT WindowsUpdat,,supporting_hint,
bb5d639b6897a8ec84dba6731883fbafc06fc939a29c7292e38d812ae50ab6ea,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,1958400,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 1958400 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 ] ],,!This program cannot be run in DOS mode. Wpi Wpi/ h 6 ihX; yzihTlzih0 p ih aQ f; !/fSVW hHfzihhwF k[ra+ %= ak-4fm2B) h VzihPu 7 oz z#u SxihP ih4 Wpi Wpi/ CryptGenRandom ADVAPI32.dll z P;xs]E h VzihPu W8h 8 ih SxihP ih4 t SS9] u UQPXY]Y[ PPPPPPPP PPPPPPPP tCHt(Ht ;Xhi 6 h E\Z h[_i TB.phAiiaA; D0 @hi YHh0 \8F );q0B1Na; uPhizV + @249#UV z P9fLhizgth Th iQ [i u fQ M@ @pxB2mf4-ka OS8h4IPh y5IE2O8i OmCVl+Hi ik8Ai [xh !8Lc hpV IHXigUFig D sk ih -Kernel32.dll FileTimeToSystemTime FaNretupmoCteGmeW ole32.dll CoCreateInstance Kernel32.dll TlacoLteGime %s %s%s --splash vector T too long kernel32.dll IsWow64Process RegOpenKeyTransactedW Advapi32.dll string too long invalid string position eg et alue x %s AAA %s CreateProcessW PathAddExtensionW Shlwapi.dll ntdll.dll NoRemove ForceRemove 0123456789ABCDE,,no_hint,
289641258b720313f7589003a4999c39af08c9715f92e4a2d24e9941ef3d814d,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,15904,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 15904 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.30319) type : linker version : 10.00.30319 info : LTCG/C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.30319)[LTCG/C++] type : compiler version : 16.00.30319 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 info : codeview name : Records st,,!This program cannot be run in DOS mode. get_port_from_controller: socket() - Error at socket(): %ld get_port_from_controller: socket() is OK. get_port_from_controller: connect() - Failed to connect and get port. get_port_from_controller: connect() is OK. get_port_from_controller: Getting echo port... get_port_from_controller: Connection Closed. get_port_from_controller:: recv() is OK. get_port_from_controller:: Received data is: %d get_port_from_controller:: Bytes received is: %ld. echo_and_return: socket() - Error at socket(): %ld echo_and_return: socket() is OK. echo_and_return: connect() - Failed to connect to server(%s) port:%d echo_and_return: connect() is OK. echo_and_return: Sending echo token... echo_and_return: send() error %ld. echo_and_return: send() is OK - Bytes sent: %ld ech,,no_hint,
5cb1867bdee40f7f00fd29189fc16afd75f713a33fc413ed2085532a7d2cac37,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,2089472,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 2089472 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 ] ],,!This program cannot be run in DOS mode. h ) ih y iJrriXrhL p yih e Jzif cv( vw2x234 ti=mUi6mUi/ Wpi Wpi/h /iV3 iE i_SwigSf .5 .sG h0Wzi H@42Yp U-Xm .D gijUgi U iU eiv ;V F sNe\11 ih\ zi5 +D vW 6 i-otiZoti q hd=zit v ihtHzi \7CwI7/2 CryptGenRandom ADVAPI32.dll ih4uzihp/H N +F h] D i7NpiF)r uTVWha E t SS9] u UQPXY]Y[ PPPPPPPP PPPPPPPP tCHt(Ht Hs hi T YThi Lh = RaL! DHhi #Xh (hhi #Hh ite ite hizu4hi Q7Z6aJ%P hwq5ihi W) ix X D. mX-U /(hi Bp5 BwU igUjigh Fg0h(xu[ F_LhO!Xh FznUiUn\iiU hi r hizo x#z hQ6E I izX0 L g@\ rXi hixmk#_H r0hSSS B0 Hhh@r9fi uD7GhRIE -Kernel32.dll FileTimeToSystemTime FaNretupmoCteGmeW ole32.dll CoCreateInstance Kernel32.dll TlacoLteGime %s %s%s --splash vector T too long kernel32.dll IsWow64Process RegOpenKeyTransactedW Advapi32.dll string too long invalid string positio,,no_hint,
3be5ca90b725c3ff121b1659132457925ba07a4a9e4a64dfd9b3a9088ffe4cf6,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,1958408,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 1958408 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 ] ],,!This program cannot be run in DOS mode. Wpi Wpi/ h 6 ihX; yzihTlzih0 p ih aQ f; !/fSVW hHfzihhwF k[ra+ %= ak-4fm2B) h VzihPu 7 oz z#u SxihP ih4 Wpi Wpi/ CryptGenRandom ADVAPI32.dll z P;xs]E h VzihPu W8h 8 ih SxihP ih4 t SS9] u UQPXY]Y[ PPPPPPPP PPPPPPPP tCHt(Ht ;Xhi 6 h E\Z h[_i TB.phAiiaA; D0 @hi YHh0 \8F );q0B1Na; uPhizV + @249#UV z P9fLhizgth Th iQ [i u fQ M@ @pxB2mf4-ka OS8h4IPh y5IE2O8i OmCVl+Hi ik8Ai [xh !8Lc hpV IHXigUFig D sk ih -Kernel32.dll FileTimeToSystemTime FaNretupmoCteGmeW ole32.dll CoCreateInstance Kernel32.dll TlacoLteGime %s %s%s --splash vector T too long kernel32.dll IsWow64Process RegOpenKeyTransactedW Advapi32.dll string too long invalid string position eg et alue x %s AAA %s CreateProcessW PathAddExtensionW Shlwapi.dll ntdll.dll NoRemove ForceRemove 0123456789ABCDE,,no_hint,
5f277fc1c9a65ee613739e52b1f2642444d89f6a5ccf6b9d062f1b1ee775cb2a,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,9338880,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 9338880 values : [ info : name : Turbo Linker string : Linker: Turbo Linker(2.25) type : linker version : 2.25 info : name : Borland Delphi string : Compiler: Borland Delphi(7) type : compiler version : 7 info : name : TASM32 string : Compiler: TASM32(5.x) type : compiler version : 5.x ] ],,This program must be run under Win32 Cardinal IInterface TInterfacedObject VWP R_QX9 SVWP R_) SOFTWARE\Borland\Delphi\RTL FPUMaskValue ZTUWVSPRTj SVWP[R Q_WX SVWR[Q P SVWRPR[) SVWP R_9 SVWP[R Q_ tVSVWUP[R Q_ t1SVWP R_ SVWP[R 1 SVWP R_9 UT]SVWQ_R[P VX SVQR[P 1 PSVWP[R Q_1 SVWUP[R ) SVWUP[R Q_ S_WXZ_ [ kernel32.dll GetLongPathNameA Software\Borland\Locales Software\Borland\Delphi\Locales odSelected odGrayed odDisabled odChecked odFocused odDefault odHotLight odInactive odNoAccel odNoFocusRect odReserved1 odReserved2 odComboBoxEdit TOwnerDrawState UT]QSVWQ_R Magellan MSWHEEL MSWHEEL_ROLLMSG MSH_WHEELSUPPORT_MSG MSH_SCROLL_LINES_MSG ExceptionHt@ EHeapException EOutOfMemory EInOutErrorXu@ EExternal EExternalException EIntError EDivByZero ERangeError EIntOverflow EMathError EInvalidOp EZeroDivid,,no_hint,
ae48835f09bb7c16569cf3a3283e8896509ba68cdd7f9d9f73786da7b42a9aaa,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,32768,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 32768 values : [ info : name : PureBasic string : Compiler: PureBasic(4.X-6.X) type : compiler version : 4.X-6.X ] ],,!This program cannot be run in DOS mode. C:\Users\ \Desktop\test.pb MSVCRT.dll GetModuleHandleA HeapCreate HeapDestroy ExitProcess KERNEL32.dll CloseHandle InitializeCriticalSection GetModuleFileNameA HeapAlloc TlsAlloc TlsSetValue GetCurrentThreadId GetTickCount TlsGetValue CopyFileA WriteFile HeapFree CreateFileA SetFilePointer GetFileSize ReadFile EnterCriticalSection HeapReAlloc LeaveCriticalSection GetLastError SetLastError WaitForMultipleObjects GetCurrentProcess GetCurrentThread DuplicateHandle CreateSemaphoreA CreateThread ReleaseSemaphore xml version= 1.0 encoding= UTF-8 standalone= yes assembly xmlns= urn:schemas-microsoft-com:asm.v1 manifestVersion= 1.0 assemblyIdentity version= 1.0.0.0 processorArchitecture= X86 name= CompanyName.ProductName.YourApp type= win32 / description /d,,no_hint,
db6039cf25cbbc90136f2437ab94becf51a40463aa0107dba432e201fb3d042d,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,1958400,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 1958400 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 ] ],,!This program cannot be run in DOS mode. Wpi Wpi/ h 6 ihX; yzihTlzih0 p ih aQ f; !/fSVW hHfzihhwF k[ra+ %= ak-4fm2B) h VzihPu 7 oz z#u SxihP ih4 Wpi Wpi/ CryptGenRandom ADVAPI32.dll z P;xs]E h VzihPu W8h 8 ih SxihP ih4 t SS9] u UQPXY]Y[ PPPPPPPP PPPPPPPP tCHt(Ht ;Xhi 6 h E\Z h[_i TB.phAiiaA; D0 @hi YHh0 \8F );q0B1Na; uPhizV + @249#UV z P9fLhizgth Th iQ [i u fQ M@ @pxB2mf4-ka OS8h4IPh y5IE2O8i OmCVl+Hi ik8Ai [xh !8Lc hpV IHXigUFig D sk ih -Kernel32.dll FileTimeToSystemTime FaNretupmoCteGmeW ole32.dll CoCreateInstance Kernel32.dll TlacoLteGime %s %s%s --splash vector T too long kernel32.dll IsWow64Process RegOpenKeyTransactedW Advapi32.dll string too long invalid string position eg et alue x %s AAA %s CreateProcessW PathAddExtensionW Shlwapi.dll ntdll.dll NoRemove ForceRemove 0123456789ABCDE,,no_hint,
971b12ffda3db5c20dc4d2f75f2b0e379cbdaf7070d259fe5e446c695b15a1e4,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,unlabelled,excluded_unlabelled,unlabelled,395346,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 395346 values : [ info : max protection name : VMProtect string : Protector: VMProtect(1.70)[max protection] type : protector version : 1.70 info : name : MPRESS string : Packer: MPRESS type : packer version : ] ],,!Win32 .EXE. KERNEL32.DLL MSVCRT.dll user32.dll GetModuleHandleA OLE32.DLL GetModuleFileNameW ExitProcess LocalFree InitCommonControls LocalAlloc av.T(x% Fp QR=cF-nM iF\IDC9r C5:M;b x IW i!S CoInitialize J=UD +G.J A ac3V Yxbb URV USER32.DLL ShellExecuteExA LoadLibraryA GetModuleFileNameA MessageBoxA COMCTL32.DLL SHELL32.DLL GetProcAddress dMqYj3%K: xml version= 1.0 encoding= UTF-8 standalone= yes assembly xmlns= urn:schemas-microsoft-com:asm.v1 manifestVersion= 1.0 assemblyIdentity version= 1.0.0.0 processorArchitecture= X86 name= CompanyName.ProductName.YourApp type= win32 / description /description dependency dependentAssembly assemblyIdentity type= win32 name= Microsoft.Windows.Common-Controls version= 6.0.0.0 processorArchitecture= X86 publicKeyToken= 6595b64144ccf1df language= / /depe,,no_hint,
277d49c324787c23def8b98807a77bfc776d76322d24729fe09edfee3d0c1da2,server2025_sandbox_campaign_20260608T1830Z_fasttank500_fulltools_batch_0004,4,virusshare_00499,insufficient_votes,excluded_insufficient_votes,insufficient_votes,1003355,4D5A,True,skipped_fast_mode,,,,completed,completed,skipped_fast_mode,skipped_fast_mode,completed,detects : [ filetype : PE32 info : offset : 0 parentfilepart : Header size : 1003355 values : [ info : name : Microsoft Linker string : Linker: Microsoft Linker(10.00.40219) type : linker version : 10.00.40219 info : C++ name : Microsoft Visual C/C++ string : Compiler: Microsoft Visual C/C++(16.00.40219)[C++] type : compiler version : 16.00.40219 info : name : Microsoft Visual Studio string : Tool: Microsoft Visual Studio(2010) type : tool version : 2010 info : PKCS #7 name : Windows Authenticod,,!This program cannot be run in DOS mode. AcroRd32.dll Software\Adobe\Adobe Acrobat\11.0\Security NtSetInformationProcess ntdll.dll SetProcessDEPPolicy kernel32.dll Unicows.dll @Kernel32.dll Kernel32.dll CreateActCtxW ActivateActCtx DeactivateActCtx FindActCtxSectionStringW QueryActCtxW Comctl32.dll GetModuleHandleExW IsolationAware function called after IsolationAwareCleanup AcroWinMain /PDFShell AcroRd32Info.pdb GetModuleFileNameW FreeLibrary GetProcessHeap GetVersionExW HeapSetInformation GetCurrentProcess GetProcAddress GetModuleHandleW GetModuleHandleA GetFileAttributesW GetVersion LoadLibraryW GetLastError SetLastError OutputDebugStringA SetUnhandledExceptionFilter KERNEL32.dll RegCloseKey RegQueryValueExA RegOpenKeyExA ADVAPI32.dll wcsncat_s wcsncpy_s _get_heap_handle MSVCR100.dll _e,,no_hint,
